,lng,lat,count
1007,106.5859,26.3612,19
1008,106.5568,26.3971,19
1009,106.6598,26.4135,19
1010,106.6851,26.7484,19
1011,106.6524,26.6873,19
1012,106.5379,26.3765,19
1013,106.6733,26.5117,19
1014,106.7423,26.5855,19
1015,106.6693,26.6115,19
1016,106.6307,26.4789,19
1017,106.6123,26.469,19
1018,106.5366,26.3792,19
1019,106.6087,26.4724,19
1020,106.6523,26.6873,19
1021,106.6208,26.654,19
1022,106.6566,26.716,19
1023,106.6477,26.6264,19
1024,106.6714,26.4299,19
1025,106.54,26.4094,19
1026,106.4787,26.3586,19
1027,106.6679,26.6246,19
1028,106.6666,26.4686,19
1029,106.6224,26.403,19
1030,106.5415,26.3806,19
1031,106.5373,26.3818,19
1032,106.6551,26.687,19
1033,106.4429,26.3436,19
1034,106.664,26.4389,19
1035,106.5374,26.3795,19
1036,106.6093,26.4003,19
1037,106.6105,26.3993,18
1038,106.6094,26.3996,18
1039,106.6692,26.6114,18
1040,106.5921,26.3878,18
1041,106.5407,26.3809,18
1042,106.5564,26.3917,18
1043,106.6093,26.4002,18
1044,106.6224,26.4031,18
1045,106.6086,26.4724,18
1046,106.6728,26.3396,18
1047,106.5158,26.397,18
1048,106.6245,26.4043,18
1049,106.6739,26.5127,18
1050,106.6116,26.4692,18
1051,106.4796,26.358,18
1052,106.6214,26.4005,18
1053,106.6104,26.3995,18
1054,106.6746,26.5125,18
1055,106.4798,26.3576,18
1056,106.5373,26.3795,18
1057,106.7095,26.5077,18
1058,106.5426,26.3807,18
1059,106.5471,26.392,18
1060,106.592,26.388,18
1061,106.6746,26.5126,18
1062,106.6858,26.34,18
1063,106.475,26.3612,18
1064,106.606,26.4692,18
1065,106.5607,26.3983,18
1066,106.6471,26.6248,18
1067,106.595,26.386,18
1068,106.5408,26.38,18
1069,106.6874,26.3359,18
1070,106.6873,26.3345,18
1071,106.4972,26.3519,18
1072,106.4884,26.5393,18
1073,106.5518,26.3913,18
1074,106.6518,26.6861,18
1075,106.5464,26.3938,18
1076,106.4826,26.5464,18
1077,106.6225,26.4031,18
1078,106.5565,26.3937,18
1079,106.6531,26.6514,18
1080,106.4835,26.5456,18
1081,106.6531,26.6511,18
1082,106.6612,26.4331,18
1083,106.6535,26.4173,18
1084,106.5371,26.3812,18
1085,106.6256,26.6891,18
1086,106.5376,26.3795,18
1087,106.5372,26.3786,18
1088,106.6519,26.6864,18
1089,106.616,26.4084,18
1090,106.6518,26.4191,18
1091,106.6351,26.3794,18
1092,106.6721,26.4354,18
1093,106.6864,26.3349,18
1094,106.5378,26.3785,18
1095,106.6221,26.4028,18
1096,106.6523,26.6872,18
1097,106.6597,26.4269,17
1098,106.6546,26.6871,17
1099,106.7411,26.4046,17
1100,106.5587,26.3949,17
1101,106.5406,26.3814,17
1102,106.5366,26.3798,17
1103,106.5503,26.4034,17
1104,106.5382,26.3858,17
1105,106.5407,26.3806,17
1106,106.642,26.6145,17
1107,106.5565,26.3919,17
1108,106.5862,26.3598,17
1109,106.5924,26.3882,17
1110,106.5493,26.3917,17
1111,106.5045,26.3525,17
1112,106.6607,26.4132,17
1113,106.4838,26.5456,17
1114,106.5465,26.3922,17
1115,106.5464,26.3927,17
1116,106.5464,26.3922,17
1117,106.5488,26.3918,17
1118,106.7421,26.5855,17
1119,106.668,26.4117,17
1120,106.6633,26.3676,17
1121,106.6507,26.6264,17
1122,106.5564,26.3946,17
1123,106.6596,26.4268,17
1124,106.4829,26.5459,17
1125,106.5382,26.3783,17
1126,106.6743,26.4273,17
1127,106.5592,26.3976,17
1128,106.6465,26.6232,17
1129,106.6666,26.4684,17
1130,106.6806,26.59,17
1131,106.6681,26.4125,17
1132,106.6169,26.4023,17
1133,106.6158,26.4758,17
1134,106.6552,26.6869,17
1135,106.6529,26.6498,17
1136,106.6225,26.4039,17
1137,106.4797,26.3578,17
1138,106.6149,26.3745,17
1139,106.6223,26.3858,17
1140,106.6307,26.479,17
1141,106.6466,26.607,17
1142,106.6665,26.4068,17
1143,106.6567,26.4214,17
1144,106.447,26.3564,17
1145,106.6775,26.512,17
1146,106.6067,26.4689,17
1147,106.5555,26.3907,17
1148,106.653,26.6505,17
1149,106.6653,26.4029,17
1150,106.6487,26.6264,17
1151,106.5356,26.3949,17
1152,106.5945,26.387,17
1153,106.5407,26.381,17
1154,106.6453,26.6235,17
1155,106.5506,26.3915,17
1156,106.543,26.41,17
1157,106.623,26.4037,17
1158,106.6527,26.3875,17
1159,106.6478,26.446,17
1160,106.675,26.5108,17
1161,106.6529,26.6496,17
1162,106.6157,26.4083,17
1163,106.6198,26.6255,16
1164,106.6505,26.682,16
1165,106.651,26.6264,16
1166,106.5563,26.385,16
1167,106.6461,26.6233,16
1168,106.4517,26.4104,16
1169,106.4936,26.3514,16
1170,106.6774,26.5769,16
1171,106.6874,26.3345,16
1172,106.6554,26.687,16
1173,106.6151,26.3743,16
1174,106.64,26.3896,16
1175,106.6231,26.404,16
1176,106.5369,26.3791,16
1177,106.6755,26.5123,16
1178,106.5522,26.3912,16
1179,106.6349,26.378,16
1180,106.5372,26.3818,16
1181,106.659,26.4263,16
1182,106.5526,26.3939,16
1183,106.653,26.6501,16
1184,106.5378,26.383,16
1185,106.6229,26.3818,16
1186,106.6223,26.4032,16
1187,106.6228,26.4045,16
1188,106.6469,26.6243,16
1189,106.5403,26.3797,16
1190,106.4863,26.3577,16
1191,106.6759,26.5122,16
1192,106.647,26.6247,16
1193,106.6554,26.6869,16
1194,106.5575,26.3955,16
1195,106.6228,26.4038,16
1196,106.5409,26.3813,16
1197,106.6483,26.6264,16
1198,106.6544,26.687,16
1199,106.5061,26.3541,16
1200,106.6589,26.4262,16
1201,106.5461,26.4046,16
1202,106.5061,26.354,16
1203,106.5557,26.3906,16
1204,106.6489,26.6264,16
1205,106.4786,26.3586,16
1206,106.6528,26.6475,16
1207,106.6538,26.4129,16
1208,106.6479,26.6264,16
1209,106.6157,26.4758,16
1210,106.6742,26.4268,16
1211,106.6491,26.6264,16
1212,106.5535,26.4446,16
1213,106.5365,26.3794,16
1214,106.671,26.4298,16
1215,106.6736,26.3397,16
1216,106.5464,26.3925,16
1217,106.6717,26.44,16
1218,106.5968,26.3846,16
1219,106.6069,26.4687,16
1220,106.5535,26.391,16
1221,106.7092,26.5076,16
1222,106.5385,26.3771,16
1223,106.5565,26.3918,16
1224,106.6121,26.3986,16
1225,106.6064,26.4689,16
1226,106.6227,26.4038,16
1227,106.5471,26.3921,16
1228,106.6818,26.5656,16
1229,106.5497,26.417,16
1230,106.6626,26.4331,16
1231,106.5543,26.3909,16
1232,106.5562,26.3907,16
1233,106.6573,26.507,16
1234,106.5368,26.3794,16
1235,106.5368,26.3792,16
1236,106.5576,26.3976,16
1237,106.5436,26.3806,16
1238,106.506,26.3538,16
1239,106.4471,26.3497,16
1240,106.5389,26.3788,16
1241,106.5406,26.3807,16
1242,106.6469,26.6261,16
1243,106.4822,26.5455,16
1244,106.5513,26.3914,16
1245,106.4825,26.5465,16
1246,106.6471,26.6263,15
1247,106.5463,26.3928,15
1248,106.6332,26.3666,15
1249,106.6995,26.5645,15
1250,106.6529,26.6499,15
1251,106.5465,26.3934,15
1252,106.6559,26.6881,15
1253,106.6681,26.4126,15
1254,106.5537,26.4439,15
1255,106.6498,26.6177,15
1256,106.6453,26.6233,15
1257,106.5529,26.4482,15
1258,106.5416,26.3805,15
1259,106.4746,26.3645,15
1260,106.675,26.5124,15
1261,106.5606,26.3982,15
1262,106.553,26.3911,15
1263,106.6395,26.6121,15
1264,106.5925,26.3873,15
1265,106.5477,26.392,15
1266,106.5357,26.3949,15
1267,106.6353,26.3804,15
1268,106.5385,26.3786,15
1269,106.6488,26.6264,15
1270,106.5368,26.3791,15
1271,106.5392,26.3879,15
1272,106.5468,26.3953,15
1273,106.6516,26.4189,15
1274,106.6777,26.5118,15
1275,106.6674,26.4242,15
1276,106.531,26.3715,15
1277,106.6087,26.4723,15
1278,106.6653,26.4121,15
1279,106.5365,26.3796,15
1280,106.5594,26.3974,15
1281,106.671,26.4297,15
1282,106.6557,26.4146,15
1283,106.64,26.3895,15
1284,106.6745,26.5126,15
1285,106.6465,26.6242,15
1286,106.6464,26.6242,15
1287,106.5407,26.3812,15
1288,106.6664,26.4063,15
1289,106.6733,26.5111,15
1290,106.5385,26.3785,15
1291,106.6621,26.433,15
1292,106.4762,26.3532,15
1293,106.538,26.385,15
1294,106.536,26.3937,15
1295,106.5407,26.3805,15
1296,106.4472,26.3497,15
1297,106.6528,26.6872,15
1298,106.6545,26.4138,15
1299,106.6457,26.6231,15
1300,106.5446,26.4097,15
1301,106.5409,26.3803,15
1302,106.6216,26.4033,15
1303,106.4971,26.3519,15
1304,106.5159,26.3968,15
1305,106.554,26.3856,15
1306,106.5558,26.3906,15
1307,106.6651,26.4389,15
1308,106.539,26.3877,15
1309,106.4755,26.3624,15
1310,106.5581,26.3977,15
1311,106.661,26.4286,15
1312,106.6658,26.5385,15
1313,106.6734,26.5099,15
1314,106.5923,26.3882,15
1315,106.5378,26.3794,14
1316,106.6351,26.3795,14
1317,106.7049,26.501,14
1318,106.538,26.3787,14
1319,106.6812,26.3397,14
1320,106.6529,26.6495,14
1321,106.6652,26.5424,14
1322,106.5394,26.3881,14
1323,106.6555,26.6869,14
1324,106.5911,26.3644,14
1325,106.7194,26.5647,14
1326,106.6657,26.5654,14
1327,106.5385,26.3867,14
1328,106.6623,26.4329,14
1329,106.5376,26.3827,14
1330,106.5568,26.3969,14
1331,106.5396,26.3882,14
1332,106.6748,26.5125,14
1333,106.645,26.6234,14
1334,106.5468,26.3921,14
1335,106.539,26.3772,14
1336,106.6536,26.4176,14
1337,106.5537,26.391,14
1338,106.5468,26.396,14
1339,106.5155,26.3973,14
1340,106.5544,26.3855,14
1341,106.5157,26.3971,14
1342,106.6406,26.3923,14
1343,106.5377,26.3832,14
1344,106.6485,26.6264,14
1345,106.6667,26.4685,14
1346,106.7098,26.5453,14
1347,106.4791,26.3586,14
1348,106.5574,26.3954,14
1349,106.6632,26.5553,14
1350,106.4996,26.4048,14
1351,106.6865,26.3374,14
1352,106.5516,26.3913,14
1353,106.551,26.3914,14
1354,106.6941,26.5851,14
1355,106.5372,26.3785,14
1356,106.6462,26.6233,14
1357,106.5364,26.3818,14
1358,106.6136,26.4745,14
1359,106.5459,26.3923,14
1360,106.5447,26.4097,14
1361,106.4819,26.5463,14
1362,106.6462,26.6241,14
1363,106.6334,26.3671,14
1364,106.6734,26.5103,14
1365,106.6469,26.626,14
1366,106.5366,26.3799,14
1367,106.6692,26.6115,14
1368,106.5365,26.3795,14
1369,106.6862,26.338,14
1370,106.537,26.3792,14
1371,106.5406,26.3806,14
1372,106.6763,26.5121,14
1373,106.6114,26.6218,14
1374,106.5461,26.3873,14
1375,106.5494,26.3917,14
1376,106.627,26.3981,14
1377,106.6863,26.338,14
1378,106.6513,26.4433,14
1379,106.4768,26.3532,14
1380,106.6089,26.4726,14
1381,106.6231,26.4041,14
1382,106.5492,26.3917,14
1383,106.6738,26.5127,14
1384,106.5461,26.3919,14
1385,106.537,26.3791,14
1386,106.6092,26.4726,14
1387,106.5513,26.4073,14
1388,106.6249,26.6885,14
1389,106.5504,26.3915,14
1390,106.6156,26.3742,14
1391,106.6539,26.4126,14
1392,106.6472,26.6953,14
1393,106.741,26.4046,14
1394,106.4832,26.5456,14
1395,106.5435,26.381,14
1396,106.5564,26.3943,14
1397,106.54,26.3795,14
1398,106.6754,26.578,14
1399,106.6508,26.6812,14
1400,106.553,26.449,14
1401,106.5476,26.392,14
1402,106.5554,26.3907,14
1403,106.5564,26.3936,14
1404,106.623,26.4039,14
1405,106.6222,26.4109,14
1406,106.7089,26.5078,14
1407,106.612,26.3987,14
1408,106.5414,26.3912,14
1409,106.6867,26.3347,14
1410,106.4812,26.3592,14
1411,106.6756,26.5123,14
1412,106.5436,26.3807,14
1413,106.647,26.6262,14
1414,106.6859,26.3402,14
1415,106.5397,26.3793,14
1416,106.7794,26.6586,13
1417,106.5388,26.3787,13
1418,106.6115,26.4695,13
1419,106.5407,26.3808,13
1420,106.6588,26.4262,13
1421,106.6115,26.6218,13
1422,106.5386,26.387,13
1423,106.5383,26.3786,13
1424,106.4824,26.5455,13
1425,106.496,26.3515,13
1426,106.5469,26.4046,13
1427,106.5589,26.3978,13
1428,106.5426,26.3808,13
1429,106.6226,26.403,13
1430,106.6733,26.5102,13
1431,106.7096,26.5077,13
1432,106.6103,26.3996,13
1433,106.6547,26.687,13
1434,106.6648,26.3679,13
1435,106.5461,26.4037,13
1436,106.5597,26.3966,13
1437,106.5393,26.3791,13
1438,106.6227,26.4039,13
1439,106.4789,26.3587,13
1440,106.5464,26.3928,13
1441,106.5434,26.381,13
1442,106.6221,26.4027,13
1443,106.6529,26.6493,13
1444,106.6585,26.4138,13
1445,106.6774,26.512,13
1446,106.652,26.6866,13
1447,106.7159,26.5903,13
1448,106.6778,26.5775,13
1449,106.6774,26.577,13
1450,106.6519,26.6865,13
1451,106.5428,26.3807,13
1452,106.688,26.335,13
1453,106.5389,26.3875,13
1454,106.591,26.3644,13
1455,106.5391,26.3789,13
1456,106.6229,26.4037,13
1457,106.6105,26.4688,13
1458,106.6229,26.4041,13
1459,106.6219,26.687,13
1460,106.5431,26.3806,13
1461,106.4795,26.3583,13
1462,106.6513,26.4188,13
1463,106.6587,26.4262,13
1464,106.4826,26.5456,13
1465,106.4821,26.5465,13
1466,106.5582,26.3951,13
1467,106.668,26.4116,13
1468,106.5004,26.4752,13
1469,106.6545,26.4126,13
1470,106.6767,26.512,13
1471,106.5474,26.392,13
1472,106.5376,26.3828,13
1473,106.6197,26.3984,13
1474,106.6741,26.5128,13
1475,106.5529,26.4489,13
1476,106.6569,26.6673,13
1477,106.5367,26.3801,13
1478,106.5377,26.383,13
1479,106.6066,26.469,13
1480,106.6497,26.4181,13
1481,106.5932,26.387,13
1482,106.6558,26.6879,13
1483,106.5539,26.4435,13
1484,106.6065,26.4695,13
1485,106.5365,26.3793,13
1486,106.674,26.5127,13
1487,106.4852,26.5422,13
1488,106.5362,26.3928,13
1489,106.5378,26.3836,13
1490,106.6287,26.3941,13
1491,106.5922,26.3887,13
1492,106.7094,26.5077,13
1493,106.6735,26.5115,13
1494,106.5375,26.3824,13
1495,106.6866,26.3372,13
1496,106.6533,26.6212,13
1497,106.646,26.65,13
1498,106.6875,26.3348,13
1499,106.5373,26.382,13
1500,106.6623,26.4324,13
1501,106.6475,26.6264,13
1502,106.6623,26.4326,13
1503,106.6538,26.6856,13
1504,106.4643,26.3589,13
1505,106.6783,26.5781,13
1506,106.5372,26.3814,13
1507,106.5563,26.3951,13
1508,106.5486,26.3918,13
1509,106.6508,26.4185,13
1510,106.709,26.5079,13
1511,106.6623,26.4336,13
1512,106.7091,26.5079,13
1513,106.5371,26.3813,13
1514,106.5564,26.3945,13
1515,106.6426,26.6267,13
1516,106.5564,26.4078,13
1517,106.609,26.4005,13
1518,106.5521,26.3912,13
1519,106.647,26.6264,13
1520,106.5482,26.4012,13
1521,106.6764,26.5121,13
1522,106.5472,26.3979,13
1523,106.6492,26.6264,13
1524,106.654,26.4123,13
1525,106.6541,26.4123,13
1526,106.5472,26.3921,13
1527,106.6861,26.338,13
1528,106.6496,26.6264,13
1529,106.6786,26.578,13
1530,106.552,26.3863,13
1531,106.531,26.3716,13
1532,106.5547,26.3908,13
1533,106.6469,26.6254,13
1534,106.5512,26.4074,13
1535,106.6459,26.6236,13
1536,106.6354,26.4514,13
1537,106.6652,26.5423,13
1538,106.6468,26.6242,13
1539,106.5381,26.3855,13
1540,106.6467,26.4171,13
1541,106.6465,26.6233,13
1542,106.6729,26.4336,12
1543,106.4644,26.3589,12
1544,106.7806,26.5655,12
1545,106.6204,26.4034,12
1546,106.6665,26.4686,12
1547,106.5514,26.3914,12
1548,106.6567,26.4251,12
1549,106.7204,26.6276,12
1550,106.5462,26.3926,12
1551,106.6466,26.6638,12
1552,106.6734,26.4397,12
1553,106.6942,26.5849,12
1554,106.7085,26.5762,12
1555,106.5462,26.392,12
1556,106.6155,26.3742,12
1557,106.561,26.4076,12
1558,106.6138,26.622,12
1559,106.678,26.5113,12
1560,106.477,26.3529,12
1561,106.6427,26.6201,12
1562,106.6461,26.624,12
1563,106.6156,26.4757,12
1564,106.6468,26.6256,12
1565,106.6333,26.3671,12
1566,106.5578,26.3977,12
1567,106.6466,26.6242,12
1568,106.6417,26.6158,12
1569,106.6549,26.687,12
1570,106.6091,26.4004,12
1571,106.6549,26.6869,12
1572,106.6427,26.6268,12
1573,106.5816,26.3321,12
1574,106.5517,26.3913,12
1575,106.5491,26.3917,12
1576,106.6402,26.3926,12
1577,106.5489,26.3918,12
1578,106.5581,26.3945,12
1579,106.6516,26.419,12
1580,106.6734,26.5102,12
1581,106.5417,26.3879,12
1582,106.6603,26.4278,12
1583,106.6535,26.4176,12
1584,106.7003,26.5531,12
1585,106.6123,26.3986,12
1586,106.5555,26.3906,12
1587,106.6519,26.6863,12
1588,106.6119,26.3987,12
1589,106.6514,26.4433,12
1590,106.6286,26.3942,12
1591,106.6631,26.5556,12
1592,106.6228,26.4041,12
1593,106.7081,26.5768,12
1594,106.4927,26.3512,12
1595,106.6462,26.6556,12
1596,106.5556,26.3907,12
1597,106.647,26.6246,12
1598,106.5407,26.3807,12
1599,106.5459,26.4044,12
1600,106.5459,26.404,12
1601,106.6648,26.5765,12
1602,106.5357,26.3948,12
1603,106.5357,26.3946,12
1604,106.5412,26.3812,12
1605,106.6121,26.3987,12
1606,106.5446,26.3875,12
1607,106.5411,26.3813,12
1608,106.6463,26.6233,12
1609,106.5523,26.3912,12
1610,106.6653,26.4028,12
1611,106.5591,26.3977,12
1612,106.686,26.338,12
1613,106.6463,26.6242,12
1614,106.6124,26.3985,12
1615,106.7158,26.5902,12
1616,106.5602,26.3991,12
1617,106.541,26.3813,12
1618,106.5367,26.38,12
1619,106.6287,26.3939,12
1620,106.5529,26.386,12
1621,106.5436,26.3808,12
1622,106.6454,26.6236,12
1623,106.5519,26.3913,12
1624,106.5528,26.4486,12
1625,106.642,26.6264,12
1626,106.6755,26.5781,12
1627,106.6741,26.4229,12
1628,106.5407,26.3811,12
1629,106.6737,26.5126,12
1630,106.55,26.3916,12
1631,106.623,26.4029,12
1632,106.5603,26.398,12
1633,106.5607,26.3984,12
1634,106.7065,26.5066,12
1635,106.5098,26.3836,12
1636,106.5347,26.3799,12
1637,106.5561,26.3956,12
1638,106.6529,26.6497,12
1639,106.4873,26.3576,12
1640,106.5893,26.3662,12
1641,106.5406,26.3811,12
1642,106.5526,26.3861,12
1643,106.6733,26.5103,12
1644,106.6088,26.3992,12
1645,106.6531,26.6872,12
1646,106.5614,26.4073,12
1647,106.5379,26.3766,12
1648,106.6693,26.6116,12
1649,106.6489,26.6731,12
1650,106.5378,26.3837,12
1651,106.5544,26.3908,12
1652,106.6457,26.6237,12
1653,106.655,26.6871,12
1654,106.5568,26.3966,12
1655,106.6773,26.5777,12
1656,106.4965,26.3982,12
1657,106.5467,26.3957,12
1658,106.539,26.3789,12
1659,106.539,26.3774,12
1660,106.7094,26.5075,12
1661,106.5472,26.404,12
1662,106.7098,26.5454,12
1663,106.5466,26.4047,12
1664,106.4796,26.3582,12
1665,106.5144,26.3969,12
1666,106.6455,26.6237,12
1667,106.5568,26.3964,12
1668,106.6773,26.512,12
1669,106.6735,26.51,12
1670,106.5392,26.3773,12
1671,106.5466,26.3938,12
1672,106.5549,26.3908,12
1673,106.5466,26.3922,12
1674,106.4852,26.5424,12
1675,106.5393,26.379,12
1676,106.6187,26.6257,12
1677,106.5159,26.397,12
1678,106.4795,26.358,12
1679,106.5472,26.4038,12
1680,106.649,26.6264,12
1681,106.504,26.3547,12
1682,106.6059,26.4694,12
1683,106.6527,26.6872,12
1684,106.5642,26.4029,12
1685,106.5383,26.3784,12
1686,106.6676,26.4121,12
1687,106.6591,26.4262,12
1688,106.6218,26.4046,12
1689,106.4799,26.3571,12
1690,106.6744,26.5126,12
1691,106.5042,26.3545,12
1692,106.5042,26.3543,12
1693,106.6199,26.4031,12
1694,106.5384,26.3865,12
1695,106.4846,26.5438,12
1696,106.538,26.379,12
1697,106.6236,26.3852,12
1698,106.5388,26.3873,12
1699,106.547,26.3921,12
1700,106.547,26.392,12
1701,106.5858,26.3598,12
1702,106.6526,26.6872,12
1703,106.496,26.3514,12
1704,106.5469,26.3967,12
1705,106.6545,26.6872,12
1706,106.6556,26.6869,12
1707,106.6104,26.3996,12
1708,106.5386,26.3869,12
1709,106.6065,26.4688,12
1710,106.5387,26.396,12
1711,106.6528,26.6479,12
1712,106.6781,26.5108,12
1713,106.5394,26.3791,12
1714,106.5572,26.3974,12
1715,106.7145,26.8978,12
1716,106.5465,26.3924,12
1717,106.5375,26.3795,12
1718,106.6585,26.4136,12
1719,106.7092,26.5074,12
1720,106.6094,26.4002,12
1721,106.5464,26.3937,12
1722,106.543,26.3811,12
1723,106.5708,26.4129,12
1724,106.5398,26.3794,12
1725,106.5374,26.3784,12
1726,106.5616,26.4047,12
1727,106.5551,26.3907,12
1728,106.5926,26.388,12
1729,106.6783,26.5101,12
1730,106.6783,26.51,12
1731,106.5538,26.391,12
1732,106.5373,26.3816,12
1733,106.5377,26.3829,12
1734,106.5473,26.4017,12
1735,106.5399,26.3881,12
1736,106.6498,26.418,12
1737,106.5174,26.3558,12
1738,106.5537,26.4441,12
1739,106.6782,26.5105,12
1740,106.6752,26.5779,12
1741,106.5547,26.3854,11
1742,106.4473,26.3497,11
1743,106.5615,26.4062,11
1744,106.7074,26.4456,11
1745,106.5536,26.4441,11
1746,106.5602,26.3979,11
1747,106.5448,26.3875,11
1748,106.6517,26.6859,11
1749,106.6624,26.4337,11
1750,106.6445,26.6245,11
1751,106.6478,26.6209,11
1752,106.6528,26.6474,11
1753,106.6529,26.6502,11
1754,106.6258,26.6893,11
1755,106.5432,26.3802,11
1756,106.4996,26.4049,11
1757,106.6648,26.4123,11
1758,106.541,26.3787,11
1759,106.6641,26.5502,11
1760,106.5533,26.4484,11
1761,106.6351,26.3827,11
1762,106.5515,26.3913,11
1763,106.6598,26.4272,11
1764,106.6636,26.4397,11
1765,106.6779,26.5116,11
1766,106.6454,26.6231,11
1767,106.6527,26.6469,11
1768,106.6522,26.6872,11
1769,106.5515,26.3864,11
1770,106.5421,26.3811,11
1771,106.6744,26.5127,11
1772,106.5535,26.4443,11
1773,106.6787,26.5094,11
1774,106.4894,26.4419,11
1775,106.666,26.3431,11
1776,106.654,26.4125,11
1777,106.6469,26.6255,11
1778,106.6198,26.4031,11
1779,106.654,26.4124,11
1780,106.6529,26.6501,11
1781,106.6527,26.3874,11
1782,106.5168,26.3555,11
1783,106.6497,26.6264,11
1784,106.5647,26.4108,11
1785,106.6624,26.4129,11
1786,106.6502,26.4446,11
1787,106.6202,26.3992,11
1788,106.6224,26.4037,11
1789,106.5428,26.4099,11
1790,106.5526,26.3911,11
1791,106.616,26.4085,11
1792,106.6523,26.6871,11
1793,106.647,26.6263,11
1794,106.6652,26.4144,11
1795,106.5428,26.3809,11
1796,106.5538,26.3909,11
1797,106.5231,26.386,11
1798,106.4961,26.3968,11
1799,106.6778,26.5774,11
1800,106.6629,26.3864,11
1801,106.6682,26.4121,11
1802,106.6503,26.4182,11
1803,106.675,26.5125,11
1804,106.6524,26.6448,11
1805,106.5427,26.381,11
1806,106.5102,26.3955,11
1807,106.5883,26.4579,11
1808,106.6777,26.5119,11
1809,106.5528,26.4487,11
1810,106.652,26.4191,11
1811,106.6488,26.673,11
1812,106.5532,26.391,11
1813,106.6788,26.5093,11
1814,106.5419,26.3811,11
1815,106.6538,26.6864,11
1816,106.6169,26.4022,11
1817,106.5538,26.4434,11
1818,106.649,26.6732,11
1819,106.679,26.5091,11
1820,106.6523,26.4195,11
1821,106.6539,26.6855,11
1822,106.5545,26.3854,11
1823,106.6052,26.6278,11
1824,106.6474,26.6171,11
1825,106.647,26.6245,11
1826,106.5434,26.3809,11
1827,106.6538,26.687,11
1828,106.6504,26.6819,11
1829,106.5616,26.4054,11
1830,106.5413,26.3789,11
1831,106.555,26.3854,11
1832,106.6727,26.3396,11
1833,106.6202,26.3993,11
1834,106.6224,26.4109,11
1835,106.5605,26.3986,11
1836,106.5543,26.3908,11
1837,106.6402,26.3927,11
1838,106.6763,26.6037,11
1839,106.6738,26.4339,11
1840,106.6734,26.5096,11
1841,106.5579,26.3948,11
1842,106.6687,26.5888,11
1843,106.662,26.4312,11
1844,106.6873,26.3358,11
1845,106.5578,26.3951,11
1846,106.6734,26.51,11
1847,106.662,26.4308,11
