name,value,position,veh_series,avgOStime_min,avgOSmileage_km,vin
20%~50%,8,outside,HS5,28.84,52.63,LFB1E6679KJB05302
70%+,1,outside,HS5,4.33,8,LFB1E6670KJB08184
20%~50%,7,outside,HS5,6.33,12,LFB1E6079KJB11402
0~10%,37,outside,HS5,1.17,1.81,LFB1E6071KJB09501
10%~20%,11,outside,HS5,14.19,29.18,LFB1E6671KJB03205
20%~50%,7,outside,HS5,18.89,35.43,LFB1E6070KJB07075
0~10%,22,outside,HS5,0.68,1.09,LFB1E6674KJB03263
20%~50%,14,outside,HS5,16.02,29.57,LFB1E6072KJB12097
10%~20%,4,outside,HS5,1.98,4.75,LFB1E6078KJB06353
20%~50%,2,outside,HS5,8.92,15.5,LFB1E607XKJB05463
0~10%,1,outside,HS5,0.33,1,LFB1E6677KJB15505
0~10%,8,outside,HS5,1.28,2.13,LFB1E6671KJB10803
10%~20%,7,outside,HS5,0.9,1.43,LFB1E6077KJB06117
70%+,9,outside,HS5,38.67,87.33,LFB1E6074KJB03403
10%~20%,1,outside,HS5,6.33,11,LFB1E6670KJB13370
10%~20%,19,outside,HS5,3.38,9.05,LFB1E6670KJB05480
20%~50%,4,outside,HS5,28.59,52.25,LFB1E6676KJB11588
0~10%,3,outside,HS5,0.34,0.67,LFB1E6670KJB08170
20%~50%,18,outside,HS5,10.38,19.5,LFB1E6676KJB05189
0~10%,9,outside,HS5,0.64,0.89,LFB1E607XKJB06399
50%~70%,1,outside,HS5,78,153,LFB1E6070KJB04290
0~10%,3,outside,HS5,0.78,1.33,LFB1E607XKJB12798
20%~50%,14,outside,HS5,20.45,38,LFB1E6677KJB07341
0~10%,24,outside,HS5,0.45,0.71,LFB1E6679KJB04747
20%~50%,3,outside,HS5,15.5,28,LFB1E6677KJB13740
20%~50%,5,outside,HS5,8.07,13.8,LFB1E6078KJB09334
50%~70%,1,outside,HS5,13.33,24,LFB1E6672KJB06789
10%~20%,4,outside,HS5,4.08,7,LFB1E6673KJB09832
20%~50%,3,outside,HS5,5.44,9,LFB1E6072KJB04632
10%~20%,2,outside,HS5,19.08,33,LFB1E6675KJB14854
0~10%,4,outside,HS5,0.66,1,LFB1E607XKJB16205
10%~20%,21,outside,HS5,5.56,9.29,LFB1E607XKJB07116
10%~20%,1,outside,HS5,11.67,20,LFB1E607XKJB13515
0~10%,7,outside,HS5,1.29,2,LFB1E6677KJB16167
0~10%,1,outside,HS5,0.17,2,LFB1E6673KJB10088
20%~50%,14,outside,HS5,7.77,15.79,LFB1E6676KJB13504
20%~50%,10,outside,HS5,12.93,23.7,LFB1E6677KJB05850
10%~20%,2,outside,HS5,1.16,2,LFB1E6071KJB05982
20%~50%,1,outside,HS5,0.07,1,LFB1E6676KJB07105
0~10%,13,outside,HS5,0.47,1,LFB1E6675KJB09654
50%~70%,3,outside,HS5,29.83,58.67,LFB1E6673KJB05036
20%~50%,8,outside,HS5,5.15,0,LFB1E6670KJB00912
10%~20%,33,outside,HS5,5.08,8.97,LFB1E6679KJB04070
0~10%,18,outside,HS5,1.54,2.5,LFB1E6670KJB11229
10%~20%,39,outside,HS5,4.58,8.92,LFB1E6674KJB08219
0~10%,32,outside,HS5,1.13,2,LFB1E6673KJB02198
0~10%,4,outside,HS5,4.88,8,LFB1E607XKJB08315
0~10%,6,outside,HS5,0.3,0.67,LFB1E6677KJB06786
20%~50%,13,outside,HS5,35.49,66.23,LFB1E6675KJB09380
0~10%,2,outside,HS5,0.58,1,LFB1E6073KJB09211
50%~70%,1,outside,HS5,129.83,257,LFB1E6679KJB08247
10%~20%,7,outside,HS5,2.67,4.29,LFB1E6674KJB06728
0~10%,25,outside,HS5,1.1,1.84,LFB1E607XKJB06824
0~10%,16,outside,HS5,0.84,1.63,LFB1E6074KJB10450
0~10%,3,outside,HS5,0.17,0.33,LFB1E6073KJB15610
20%~50%,26,outside,HS5,1.16,1.92,LFB1E6670KJB03065
20%~50%,1,outside,HS5,0.33,1,LFB1E6070KJB06671
10%~20%,16,outside,HS5,5.1,8.75,LFB1E6077KJB07204
10%~20%,32,outside,HS5,15.07,27.63,LFB1E6678KJB02343
0~10%,2,outside,HS5,0.25,0.5,LFB1E6679KJB15215
10%~20%,7,outside,HS5,1.55,2.57,LFB1E6672KJB13080
0~10%,6,outside,HS5,0.39,0.33,LFB1E6078KJB08779
20%~50%,2,outside,HS5,29.5,51.5,LFB1E6676KJB06276
0~10%,36,outside,HS5,2.06,3.31,LFB1E6070KJB09098
20%~50%,3,outside,HS5,12.54,27.33,LFB1E6676KJB12675
20%~50%,7,outside,HS5,23.26,42.29,LFB1E6679KJB07051
0~10%,6,outside,HS5,1.42,2.5,LFB1E6671KJB14043
10%~20%,3,outside,HS5,1.61,2.67,LFB1E6079KJB02845
0~10%,15,outside,HS5,5.17,8.73,LFB1E6679KJB05834
10%~20%,38,outside,HS5,5.47,9.34,LFB1E6674KJB13789
0~10%,13,outside,HS5,0.84,1.31,LFB1E6079KJB05535
0~10%,15,outside,HS5,0.62,0.87,LFB1E607XKJB07486
10%~20%,3,outside,HS5,3.11,5,LFB1E607XKJB04796
10%~20%,2,outside,HS5,1.33,2,LFB1E6070KJB16214
10%~20%,26,outside,HS5,3.2,5.42,LFB1E6071KJB08560
20%~50%,19,outside,HS5,11.65,21.26,LFB1E6674KJB09709
10%~20%,17,outside,HS5,10.92,19.24,LFB1E6070KJB14723
20%~50%,3,outside,HS5,10.11,17,LFB1E6079KJB11660
0~10%,6,outside,HS5,0.58,0.67,LFB1E667XKJB02389
10%~20%,1,outside,HS5,1.67,3,LFB1E6675KJB15941
20%~50%,4,outside,HS5,2.58,4.5,LFB1E6077KJB06778
10%~20%,3,outside,HS5,6.39,12.33,LFB1E607XKJB08203
0~10%,12,outside,HS5,0.97,1.58,LFB1E6073KJB14781
20%~50%,20,outside,HS5,14.7,35,LFB1E6675KJB04549
0~10%,11,outside,HS5,0.55,0.82,LFB1E6072KJB08146
0~10%,31,outside,HS5,0.76,1.32,LFB1E6671KJB04662
10%~20%,15,outside,HS5,8.41,14.6,LFB1E6670KJB03227
10%~20%,53,outside,HS5,4.07,7.42,LFB1E6070KJB06833
10%~20%,1,outside,HS5,0.5,0,LFB1E607XKJB06712
0~10%,54,outside,HS5,0.96,1.46,LFB1E6070KJB09523
70%+,2,outside,HS5,1.11,0,LFB1E6076KJB02284
0~10%,3,outside,HS5,0.24,0.67,LFB1E667XKJB10704
0~10%,7,outside,HS5,0.96,2.43,LFB1E6670KJB10825
0~10%,29,outside,HS5,1.21,2.03,LFB1E6676KJB09128
10%~20%,7,outside,HS5,20.98,38.86,LFB1E6674KJB07815
0~10%,6,outside,HS5,0.28,0.83,LFB1E6670KJB04426
10%~20%,1,outside,HS5,0.17,0,LFB1E6678KJB03430
20%~50%,1,outside,HS5,3.5,6,LFB1E667XKJB10430
0~10%,35,outside,HS5,0.92,1.26,LFB1E6673KJB05201
0~10%,10,outside,HS5,0.98,1.4,LFB1E6676KJB07637
0~10%,8,outside,HS5,0.51,0.88,LFB1E6673KJB03710
0~10%,53,outside,HS5,1.2,2,LFB1E6079KJB08113
10%~20%,40,outside,HS5,3.5,6.23,LFB1E6077KJB06800
10%~20%,1,outside,HS5,0.33,1,LFB1E6076KJB18596
10%~20%,3,outside,HS5,9.22,15.67,LFB1E6079KJB11822
20%~50%,11,outside,HS5,19.22,36.64,LFB1E6675KJB15017
10%~20%,5,outside,HS5,4.87,12.2,LFB1E607XKJB07374
10%~20%,3,outside,HS5,3.17,5.67,LFB1E6674KJB16367
10%~20%,1,outside,HS5,2.67,4,LFB1E6079KJB03932
20%~50%,9,outside,HS5,10.61,23.56,LFB1E6077KJB09356
0~10%,30,outside,HS5,0.81,2186.6,LFB1E6075KJB00543
10%~20%,20,outside,HS5,2.23,3.95,LFB1E6674KJB08477
0~10%,6,outside,HS5,0.22,0.33,LFB1E6679KJB06921
10%~20%,10,outside,HS5,10.28,17.6,LFB1E6671KJB12440
20%~50%,2,outside,HS5,2,4,LFB1E6676KJB05872
10%~20%,2,outside,HS5,3.4,5.5,LFB1E6676KJB13499
20%~50%,3,outside,HS5,3.72,6.33,LFB1E6071KJB04654
0~10%,3,outside,HS5,0.44,0.67,LFB1E6671KJB15130
20%~50%,1,outside,HS5,4.67,9,LFB1E6677KJB12149
0~10%,24,outside,HS5,1.81,3.46,LFB1E607XKJB08573
0~10%,3,outside,HS5,0.17,0.33,LFB1E6079KJB06622
20%~50%,2,outside,HS5,22.43,38,LFB1E6675KJB07127
10%~20%,23,outside,HS5,2.21,4.61,LFB1E6670KJB12204
0~10%,1,outside,HS5,0.33,0,LFB1E6670KJB03597
50%~70%,3,outside,HS5,18.94,0,LFB1E6077KJB00513
70%+,2,outside,HS5,27.51,60,LFB1E6672KJB10549
50%~70%,1,outside,HS5,8.33,16,LFB1E6673KJB15100
20%~50%,6,outside,HS5,5.86,10.5,LFB1E6070KJB04418
0~10%,45,outside,HS5,1.83,3.24,LFB1E667XKJB03476
20%~50%,4,outside,HS5,3.33,6.25,LFB1E6076KJB07629
10%~20%,1,outside,HS5,0.67,1,LFB1E6676KJB15415
70%+,1,outside,HS5,6.53,0,LFB1E6076KJB03371
10%~20%,10,outside,HS5,2.66,6.4,LFB1E6077KJB07462
0~10%,41,outside,HS5,1.21,2.44,LFB1E6679KJB09074
0~10%,1,outside,HS5,0.33,1,LFB1E6072KJB09233
0~10%,7,outside,HS5,1.34,2,LFB1E6670KJB07004
20%~50%,13,outside,HS5,30.73,61,LFB1E6678KJB04920
50%~70%,4,outside,HS5,18.38,36.5,LFB1E6074KJB09203
0~10%,3,outside,HS5,0.28,1,LFB1E6072KJB07742
0~10%,32,outside,HS5,3.6,6.09,LFB1E6670KJB05513
10%~20%,2,outside,HS5,6.08,10.5,LFB1E6077KJB05971
20%~50%,4,outside,HS5,14.54,25.75,LFB1E6675KJB14188
10%~20%,5,outside,HS5,10.03,17.6,LFB1E6071KJB04816
0~10%,18,outside,HS5,0.91,1.5,LFB1E667XKJB03901
20%~50%,20,outside,HS5,22.05,40.6,LFB1E6679KJB03307
20%~50%,4,outside,HS5,8.79,16,LFB1E6071KJB15122
20%~50%,11,outside,HS5,16.13,30,LFB1E6675KJB06298
0~10%,6,outside,HS5,0.25,0.33,LFB1E6071KJB07506
0~10%,2,outside,HS5,0.25,0.5,LFB1E6075KJB11011
0~10%,5,outside,HS5,3.73,6.4,LFB1E6073KJB06129
20%~50%,16,outside,HS5,10.1,18.56,LFB1E6071KJB07232
20%~50%,4,outside,HS5,13.6,23.5,LFB1E6671KJB10025
20%~50%,8,outside,HS5,12.1,22.25,LFB1E6679KJB01816
0~10%,2,outside,HS5,0.63,1,LFB1E6072KJB16294
20%~50%,8,outside,HS5,8.26,14.75,LFB1E6678KJB13472
20%~50%,6,outside,HS5,0.82,1.83,LFB1E6074KJB09668
10%~20%,2,outside,HS5,2,0.5,LFB1E6070KJB08582
0~10%,6,outside,HS5,0.33,0.67,LFB1E6670KJB12574
10%~20%,7,outside,HS5,4.05,7.43,LFB1E607XKJB06970
50%~70%,1,outside,HS5,121.52,236,LFB1E6074KJB16264
20%~50%,10,outside,HS5,12.34,21.9,LFB1E6675KJB08214
0~10%,3,outside,HS5,0.5,0.67,LFB1E667XKJB12453
10%~20%,50,outside,HS5,6.7,12.14,LFB1E6674KJB09564
10%~20%,41,outside,HS5,7.94,15.49,LFB1E6676KJB08187
20%~50%,5,outside,HS5,8.71,20.2,LFB1E6677KJB11745
20%~50%,1,outside,HS5,18.33,31,LFB1E6077KJB08952
20%~50%,8,outside,HS5,9.85,17.5,LFB1E6070KJB11904
20%~50%,3,outside,HS5,7.11,12.33,LFB1E6679KJB10368
20%~50%,1,outside,HS5,11.65,20,LFB1E6072KJB04128
20%~50%,19,outside,HS5,18.35,34,LFB1E6675KJB06723
10%~20%,10,outside,HS5,2.07,3.4,LFB1E6079KJB15062
20%~50%,4,outside,HS5,35.08,65.75,LFB1E6078KJB07339
10%~20%,4,outside,HS5,10.04,16.5,LFB1E6071KJB03987
0~10%,3,outside,HS5,1.22,2,LFB1E6071KJB06677
0~10%,6,outside,HS5,1.86,3.33,LFB1E6676KJB07895
0~10%,12,outside,HS5,0.42,0.75,LFB1E6079KJB14770
0~10%,1,outside,HS5,30.33,53,LFB1E6073KJB15106
0~10%,36,outside,HS5,1.63,3.39,LFB1E6672KJB05223
20%~50%,1,outside,HS5,0.17,1,LFB1E6675KJB15275
0~10%,6,outside,HS5,6.44,10.67,LFB1E6079KJB08371
10%~20%,1,outside,HS5,2.62,5,LFB1E6673KJB16389
0~10%,1,outside,HS5,0.17,0,LFB1E6678KJB08434
0~10%,2,outside,HS5,0.25,0.5,LFB1E6678KJB14833
50%~70%,11,outside,HS5,32.58,71.91,LFB1E6677KJB02561
0~10%,7,outside,HS5,0.34,0.43,LFB1E6073KJB07216
10%~20%,1,outside,HS5,27.33,46,LFB1E6078KJB05445
0~10%,8,outside,HS5,0.89,2.13,LFB1E6678KJB06943
20%~50%,14,outside,HS5,10.55,25.43,LFB1E6072KJB03299
10%~20%,21,outside,HS5,3.22,5.9,LFB1E6672KJB11085
20%~50%,8,outside,HS5,20.13,36.5,LFB1E607XKJB10954
20%~50%,22,outside,HS5,15.56,29.86,LFB1E6675KJB05894
10%~20%,51,outside,HS5,7.76,13.88,LFB1E6670KJB06063
10%~20%,3,outside,HS5,1.22,2.33,LFB1E667XKJB12341
0~10%,45,outside,HS5,1.56,2.58,LFB1E6072KJB09491
10%~20%,17,outside,HS5,4.64,7.76,LFB1E6676KJB09274
10%~20%,25,outside,HS5,13.88,24,LFB1E667XKJB10850
20%~50%,14,outside,HS5,3.28,5.93,LFB1E6671KJB03222
20%~50%,15,outside,HS5,9.38,17.27,LFB1E6679KJB05056
0~10%,1,outside,HS5,0.15,1,LFB1E667XKJB05650
0~10%,3,outside,HS5,4.06,7.33,LFB1E6678KJB09096
0~10%,13,outside,HS5,1.11,1.85,LFB1E6071KJB09255
10%~20%,4,outside,HS5,4.92,9,LFB1E6072KJB11211
20%~50%,27,outside,HS5,10.23,19.15,LFB1E6679KJB03565
0~10%,12,outside,HS5,1.5,2.5,LFB1E6073KJB12786
0~10%,5,outside,HS5,2.2,3.6,LFB1E6073KJB06387
10%~20%,1,outside,HS5,6.5,10,LFB1E6677KJB12569
10%~20%,16,outside,HS5,6.5,11.06,LFB1E6679KJB11052
20%~50%,10,outside,HS5,10.73,19.7,LFB1E6677KJB04942
20%~50%,1,outside,HS5,0.17,1,LFB1E6078KJB08426
0~10%,1,outside,HS5,0.33,0,LFB1E6070KJB09019
50%~70%,4,outside,HS5,24.55,47.5,LFB1E6073KJB09225
0~10%,20,outside,HS5,1.51,2.4,LFB1E6677KJB13768
0~10%,38,outside,HS5,1.74,2.84,LFB1E607XKJB13806
0~10%,15,outside,HS5,0.57,0.93,LFB1E6672KJB06310
10%~20%,4,outside,HS5,1.15,2.25,LFB1E6070KJB04838
0~10%,2,outside,HS5,0.36,1,LFB1E6070KJB07528
0~10%,27,outside,HS5,1.59,2.59,LFB1E607XKJB07407
20%~50%,11,outside,HS5,10.38,21.36,LFB1E6676KJB04706
10%~20%,36,outside,HS5,2.88,4.81,LFB1E6672KJB03620
10%~20%,5,outside,HS5,18.73,33.6,LFB1E6078KJB08023
0~10%,15,outside,HS5,1.03,1.73,LFB1E6070KJB13927
20%~50%,8,outside,HS5,20.72,36.38,LFB1E6678KJB03329
50%~70%,1,outside,HS5,31.83,60,LFB1E6075KJB04866
20%~50%,10,outside,HS5,22.35,42.2,LFB1E6675KJB14871
10%~20%,2,outside,HS5,6.83,11.5,LFB1E6078KJB12931
10%~20%,64,outside,HS5,3.98,6.86,LFB1E6078KJB06532
0~10%,7,outside,HS5,1.31,2.14,LFB1E6073KJB08303
50%~70%,1,outside,HS5,29,58,LFB1E6679KJB13738
20%~50%,20,outside,HS5,20.48,38.15,LFB1E6078KJB09088
20%~50%,3,outside,HS5,24.55,42.67,LFB1E6078KJB15487
20%~50%,10,outside,HS5,22.63,41.6,LFB1E6072KJB10785
50%~70%,1,outside,HS5,7.83,18,LFB1E6676KJB03412
10%~20%,1,outside,HS5,3.33,6,LFB1E6672KJB12172
10%~20%,24,outside,HS5,2.13,3.58,LFB1E6079KJB11318
10%~20%,32,outside,HS5,2.69,5.16,LFB1E6079KJB03428
20%~50%,3,outside,HS5,10.22,18,LFB1E6676KJB05368
10%~20%,42,outside,HS5,2.87,4.69,LFB1E607XKJB05379
10%~20%,55,outside,HS5,11.42,19.98,LFB1E6672KJB10681
20%~50%,1,outside,HS5,4.2,18,LFB1E6677KJB09011
10%~20%,3,outside,HS5,6.56,11.67,LFB1E607XKJB11778
0~10%,4,outside,HS5,1.08,2,LFB1E6672KJB13371
0~10%,6,outside,HS5,2.75,4.67,LFB1E607XKJB08069
10%~20%,13,outside,HS5,4.96,8.69,LFB1E6675KJB16524
10%~20%,27,outside,HS5,11.62,19.93,LFB1E6078KJB07194
10%~20%,7,outside,HS5,9.62,16.71,LFB1E6676KJB08870
50%~70%,1,outside,HS5,15.38,32,LFB1E6672KJB08459
0~10%,1,outside,HS5,0.67,1,LFB1E6672KJB11880
0~10%,61,outside,HS5,0.98,1.15,LFB1E6070KJB06699
20%~50%,57,outside,HS5,20.46,36.81,LFB1E6676KJB03877
10%~20%,14,outside,HS5,2.75,4.57,LFB1E6671KJB10445
0~10%,7,outside,HS5,1.07,2,LFB1E6671KJB13135
0~10%,12,outside,HS5,1,1.75,LFB1E6071KJB08851
0~10%,11,outside,HS5,0.35,0.36,LFB1E6073KJB07474
0~10%,1,outside,HS5,0.67,1,LFB1E6675KJB17723
0~10%,38,outside,HS5,0.91,1.32,LFB1E6678KJB08692
0~10%,1,outside,HS5,0.17,0,LFB1E6072KJB15128
10%~20%,78,outside,HS5,7.03,13.55,LFB1E6670KJB10209
10%~20%,22,outside,HS5,4.35,7.68,LFB1E6077KJB13357
0~10%,5,outside,HS5,1.13,2.2,LFB1E6072KJB07238
0~10%,70,outside,HS5,1.28,2.31,LFB1E6670KJB05009
10%~20%,8,outside,HS5,4.8,9.5,LFB1E607XKJB05804
0~10%,21,outside,HS5,1.11,1.9,LFB1E6679KJB05588
20%~50%,3,outside,HS5,54.12,101.33,LFB1E6670KJB11134
0~10%,5,outside,HS5,0.7,1.2,LFB1E6079KJB11688
10%~20%,5,outside,HS5,1.18,3.2,LFB1E6077KJB03976
20%~50%,23,outside,HS5,5.26,9.74,LFB1E6072KJB05473
0~10%,1,outside,HS5,0.17,0,LFB1E6676KJB06729
10%~20%,5,outside,HS5,1.33,2.2,LFB1E6675KJB09296
10%~20%,12,outside,HS5,8.53,15.08,LFB1E6675KJB15695
20%~50%,2,outside,HS5,4.42,7.5,LFB1E6676KJB14345
10%~20%,1,outside,HS5,0.17,1,LFB1E6071KJB18120
20%~50%,16,outside,HS5,20.64,37.56,LFB1E6070KJB06850
20%~50%,39,outside,HS5,7.01,14.03,LFB1E667XKJB03123
10%~20%,17,outside,HS5,2.46,4.06,LFB1E6070KJB08078
10%~20%,4,outside,HS5,6.08,10.25,LFB1E6070KJB12986
10%~20%,44,outside,HS5,3.23,5.73,LFB1E607XKJB06466
0~10%,1,outside,HS5,0.17,1,LFB1E6072KJB14299
20%~50%,16,outside,HS5,31.43,60.94,LFB1E6071KJB11636
10%~20%,54,outside,HS5,3.88,7.26,LFB1E6072KJB05070
0~10%,3,outside,HS5,0.61,1,LFB1E607XKJB09156
20%~50%,27,outside,HS5,15.63,31.78,LFB1E6675KJB06219
10%~20%,19,outside,HS5,9.98,17.37,LFB1E6677KJB16234
0~10%,27,outside,HS5,0.96,1.44,LFB1E6670KJB10579
20%~50%,6,outside,HS5,54.3,100.17,LFB1E6679KJB07230
0~10%,1,outside,HS5,1,1,LFB1E6671KJB14222
0~10%,2,outside,HS5,3.25,5.5,LFB1E6674KJB05191
10%~20%,1,outside,HS5,0.53,2,LFB1E6674KJB13968
10%~20%,2,outside,HS5,0.42,1,LFB1E6070KJB08503
20%~50%,9,outside,HS5,7.17,12.67,LFB1E667XKJB10184
10%~20%,12,outside,HS5,2.35,5.67,LFB1E6077KJB08045
10%~20%,5,outside,HS5,3.18,5.6,LFB1E6675KJB09721
20%~50%,3,outside,HS5,1.22,2.33,LFB1E6673KJB11080
50%~70%,2,outside,HS5,27.68,57,LFB1E6676KJB03670
10%~20%,22,outside,HS5,18.63,40.27,LFB1E6670KJB03406
50%~70%,2,outside,HS5,47.33,101,LFB1E6673KJB12701
20%~50%,1,outside,HS5,0.83,2,LFB1E6075KJB18377
0~10%,14,outside,HS5,1.54,2.43,LFB1E6070KJB09702
0~10%,89,outside,HS5,0.9,1.48,LFB1E6671KJB04841
0~10%,2,outside,HS5,1.08,2,LFB1E6679KJB14565
0~10%,20,outside,HS5,0.63,1.05,LFB1E6679KJB08166
0~10%,22,outside,HS5,1.13,2.05,LFB1E6072KJB06834
20%~50%,1,outside,HS5,13,22,LFB1E6679KJB14291
10%~20%,3,outside,HS5,15.17,27.33,LFB1E6079KJB03686
20%~50%,2,outside,HS5,1.83,4,LFB1E6072KJB08051
20%~50%,9,outside,HS5,7.91,13.89,LFB1E667XKJB12100
20%~50%,10,outside,HS5,30.18,55.1,LFB1E6075KJB16886
10%~20%,22,outside,HS5,16.37,29.5,LFB1E6671KJB12194
20%~50%,11,outside,HS5,10.57,19.64,LFB1E6675KJB11789
10%~20%,7,outside,HS5,1.77,3.57,LFB1E6070KJB09165
20%~50%,1,outside,HS5,0.17,1,LFB1E6674KJB16949
20%~50%,9,outside,HS5,8.7,17.78,LFB1E6670KJB10730
0~10%,8,outside,HS5,0.42,0.63,LFB1E6672KJB01737
20%~50%,1,outside,HS5,12.83,24,LFB1E6678KJB14055
0~10%,39,outside,HS5,2.03,3.31,LFB1E6075KJB10103
0~10%,4,outside,HS5,0.26,0.25,LFB1E6077KJB09809
10%~20%,140,outside,HS5,4.25,6.71,LFB1E6670KJB04068
20%~50%,2,outside,HS5,15.33,26.5,LFB1E6678KJB06165
10%~20%,15,outside,HS5,1.72,3,LFB1E6675KJB08892
20%~50%,1,outside,HS5,0.17,0,LFB1E6679KJB00908
0~10%,81,outside,HS5,1.88,3.09,LFB1E6075KJB02213
0~10%,7,outside,HS5,1.86,3,LFB1E667XKJB13036
20%~50%,10,outside,HS5,12.58,23.4,LFB1E6676KJB07542
10%~20%,4,outside,HS5,2.71,4.5,LFB1E667XKJB10346
0~10%,5,outside,HS5,0.5,1,LFB1E6070KJB08873
20%~50%,2,outside,HS5,16.27,28,LFB1E6071KJB04833
20%~50%,11,outside,HS5,6.72,12.82,LFB1E6675KJB07306
0~10%,97,outside,HS5,1.43,2.69,LFB1E667XKJB05146
0~10%,2,outside,HS5,0.75,1.5,LFB1E6676KJB16368
0~10%,49,outside,HS5,1.16,2.37,LFB1E6072KJB07496
10%~20%,24,outside,HS5,8.48,14.83,LFB1E6670KJB02577
10%~20%,1,outside,HS5,0.18,0,LFB1E6676KJB13678
70%+,1,outside,HS5,42.02,152,LFB1E6073KJB04266
20%~50%,10,outside,HS5,16.9,31.3,LFB1E6677KJB04438
0~10%,4,outside,HS5,0.17,0.25,LFB1E6673KJB12441
10%~20%,2,outside,HS5,0.25,0.5,LFB1E6673KJB14819
10%~20%,1,outside,HS5,1.17,2,LFB1E6077KJB09132
0~10%,9,outside,HS5,0.65,1.22,LFB1E6676KJB14877
20%~50%,2,outside,HS5,3.33,6,LFB1E6677KJB10837
0~10%,3,outside,HS5,1.11,1.33,LFB1E6072KJB17302
10%~20%,6,outside,HS5,9.86,17.33,LFB1E6077KJB07641
50%~70%,1,outside,HS5,36.18,70,LFB1E6674KJB02369
0~10%,6,outside,HS5,0.67,1.33,LFB1E6071KJB05769
0~10%,19,outside,HS5,0.96,1.53,LFB1E6676KJB06987
0~10%,10,outside,HS5,1.32,2.1,LFB1E6072KJB09412
0~10%,11,outside,HS5,2.08,3,LFB1E6672KJB12205
20%~50%,1,outside,HS5,0.33,1,LFB1E6075KJB17973
10%~20%,1,outside,HS5,0.17,0,LFB1E6671KJB13281
10%~20%,8,outside,HS5,0.79,1.38,LFB1E6079KJB04773
0~10%,33,outside,HS5,1.17,2.03,LFB1E6072KJB07921
10%~20%,22,outside,HS5,11.22,19.59,LFB1E6676KJB07704
50%~70%,1,outside,HS5,86.83,162,LFB1E6677KJB03144
0~10%,29,outside,HS5,0.84,1.34,LFB1E6679KJB07762
10%~20%,10,outside,HS5,3.44,5.7,LFB1E6671KJB05391
20%~50%,1,outside,HS5,0.32,0,LFB1E607XKJB05138
0~10%,61,outside,HS5,1.7,2.85,LFB1E6676KJB08903
20%~50%,14,outside,HS5,10.6,19.21,LFB1E6672KJB10440
0~10%,28,outside,HS5,2.31,3.64,LFB1E6671KJB08081
20%~50%,38,outside,HS5,13.64,24.39,LFB1E6073KJB06034
20%~50%,14,outside,HS5,7.96,14.57,LFB1E6675KJB04986
20%~50%,1,outside,HS5,7.83,16,LFB1E6678KJB13651
20%~50%,1,outside,HS5,0.17,1,LFB1E6077KJB18512
20%~50%,2,outside,HS5,14.58,27,LFB1E6074KJB09847
10%~20%,17,outside,HS5,2.7,4.94,LFB1E667XKJB11433
0~10%,31,outside,HS5,0.85,1.52,LFB1E6671KJB06590
0~10%,6,outside,HS5,0.31,1,LFB1E6072KJB08583
20%~50%,1,outside,HS5,0.17,1,LFB1E6679KJB12038
10%~20%,11,outside,HS5,17.7,32.82,LFB1E6078KJB13089
10%~20%,5,outside,HS5,1.07,2,LFB1E6670KJB03664
0~10%,4,outside,HS5,0.5,2.5,LFB1E667XKJB06233
10%~20%,6,outside,HS5,8.16,13.67,LFB1E6674KJB09743
0~10%,2,outside,HS5,0.42,0.5,LFB1E6670KJB12753
20%~50%,19,outside,HS5,7.79,14.21,LFB1E6076KJB06979
20%~50%,1,outside,HS5,0.48,1,LFB1E6074KJB18399
10%~20%,2,outside,HS5,1.01,2,LFB1E6673KJB09507
10%~20%,10,outside,HS5,5.52,9,LFB1E6073KJB04140
10%~20%,7,outside,HS5,1.57,2.71,LFB1E6078KJB05199
0~10%,17,outside,HS5,0.39,1.06,LFB1E6670KJB04863
0~10%,18,outside,HS5,0.94,1.56,LFB1E6073KJB13369
20%~50%,4,outside,HS5,19.17,34.25,LFB1E6078KJB07518
10%~20%,53,outside,HS5,8,14.79,LFB1E6672KJB04203
20%~50%,3,outside,HS5,17.78,32.33,LFB1E6071KJB14472
20%~50%,5,outside,HS5,42.6,75.6,LFB1E6676KJB09291
10%~20%,1,outside,HS5,1.17,2,LFB1E667XKJB12095
10%~20%,5,outside,HS5,12.04,21.2,LFB1E6679KJB10144
10%~20%,3,outside,HS5,4.67,8.33,LFB1E6079KJB05860
0~10%,24,outside,HS5,1.44,2.29,LFB1E667XKJB13294
0~10%,48,outside,HS5,0.58,0.98,LFB1E6073KJB03988
20%~50%,3,outside,HS5,14.21,26.33,LFB1E607XKJB14115
0~10%,55,outside,HS5,1.64,2.87,LFB1E6675KJB07838
0~10%,13,outside,HS5,0.83,1.31,LFB1E6079KJB08550
0~10%,94,outside,HS5,2.75,4.45,LFB1E6674KJB10424
0~10%,41,outside,HS5,0.82,3.17,LFB1E6674KJB04025
0~10%,1,outside,HS5,0.23,1,LFB1E6672KJB03911
20%~50%,4,outside,HS5,18.63,34.25,LFB1E6675KJB13963
10%~20%,1,outside,HS5,0.17,1,LFB1E6673KJB16568
20%~50%,5,outside,HS5,17.6,30.8,LFB1E6072KJB11368
20%~50%,28,outside,HS5,8.79,16.21,LFB1E6677KJB06187
0~10%,11,outside,HS5,0.43,0.64,LFB1E6678KJB08613
20%~50%,7,outside,HS5,13.77,25,LFB1E6674KJB10150
